prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,Fujiigdo,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Fukuoka,福岡県,2020,10,187,4,5107000,99.25709645311922,100.94764,100.26177,98.23909,97.07313942019286,97.089706,100.25322,100.06596,101.26785,100.27033,100.45834,-7.5,-1,-4,7.064516129032258,15,-81.35129379999999,-21.61452421909026,-18.774193,-71.14990495385818,39.15291154532782,8.964012733151929,2.3,-6,29.7,9.4,103.4,283508,36.8,33.3,50,42.6,36.5,35.3,34.9,45.1,31,35.9,16.7,36,37,-19.75850117349435,1215,4864,,,,,,,,,,,,26540186,20504065,,,,,,,,-.4,,,,-13.1,,-32.3,,,,,,,
Fukuoka,福岡県,2020,11,600,6,5107000,99.25709645311922,100.60056,100.24132,97.328903,96.79492852530483,97.3283,99.965897,99.779167,100.32961,100.51675,100.70522,-8.125,-3,-9,2,72,-79.52795070000001,-25.12140212514025,-10.25,-25.47967220719926,33.24455244992452,11.03506090381843,-2.1,1,32.6,4.1,100.6,278718,37,33.3,33.3,44.3,36.1,35,34.1,43.1,29.2,36.9,16.7,37.6,36.8,31.96534221945652,1282,4902,,,,,,,,,,,,26487283,20496406,,,,,,,,-.7,,,,-44.4,,-20.7,,,,,,,
Fukuoka,福岡県,2020,12,3137,11,5107000,99.25709645311922,100.01649,100.02972,96.024094,96.21046104803904,97.502975,99.362282,99.176682,98.984566,100.69714,100.88595,-12.75,-4.5,-10,4.483870967741935,7,-56.2578397,-41.67811551006556,-8.0645161,-11.55922301364033,2.406243858870015,-13.74288263470447,-4.3,-1.8,20.4,3.8,97.09999999999999,315007,37.4,16.7,33.3,43.4,33.3,35.1,36.1,41.7,36.8,36,,36.5,37.6,-2.230329166598523,1106,4603,,,,,,,,,,,,26928256,20601725,,,,,,,,-.9,,,,273.5,,-42.9,,,,,,,
Fukuoka,福岡県,2021,1,7211,68,5107000,97.91108917082919,97.13224,96.989845,96.305656,95.81879718098631,92.563919,98.665634,97.830994,98.328079,95.314056,96.134224,-23.5,-14,-20,13,-77,-81.0640532,-50.97859473658017,5.25,-10.16724292320516,-33.93512589731568,-15.66476331962545,-13.3,-4.6,15,-6.4,101.8,267760,34.6,33.3,33.3,40.6,28.2,35.6,33.3,38.9,33.3,31,16.7,33.9,34.8,-44.27858107267546,1118,4760,,,,,,,,,,,,26878195,20598514,,,,,,,,-.3,,,,-94,,-62.2,,,,,,,
Fukuoka,福岡県,2021,2,1887,104,5107000,97.91108917082919,96.624817,97.01783,94.876701,95.43087063494961,93.006195,98.266182,97.434921,96.869118,95.76947,96.593559,-19.375,-13,-20,8.25,-76,-75,-52.90667876754252,3.75,-48.10203782248556,-51.56497103904729,-10.65500230019921,-7.3,-6.9,16.8,-14.4,96.2,252451,37.2,38.9,33.3,43.2,34.7,38.9,33.6,37.5,31.3,36.6,16.7,37.1,37.2,22.55879866424009,1368,5794,,,,,,,,,,,,27187140,20760990,,,,,,,,-.2,,,,-26.6,,-50,,,,,,,
Fukuoka,福岡県,2021,3,953,41,5107000,97.91108917082919,99.081062,99.058105,96.563347,96.30427550851266,96.095612,99.165535,98.326668,98.591179,98.950676,99.802139,-11.75,-8.5,-10.5,3.75,-60,-95,-44.6388400526347,-5,-24.17474668145503,-29.679011472377,17.2014791269978,,,,,100.5,309800,38.4,25,33.3,42.5,40.5,37.1,38.2,40,34.3,37.4,16.7,40.9,37.9,-17.11642143764342,1796,7644,,,,,,,,,,,,,,,,,,,,,-.1,,,,446,,-11.5,,,,,,,
Fukuoka,福岡県,2021,4,4409,20,5107000,,,,,,,,,,,,-11.125,,,2.764298000000001,,,-47.8077612121958,-8.5666666,,,,,,,,,301043,39.8,33.3,33.3,43.9,41,38.4,39.1,41.7,38.5,38.8,16.7,44.4,38.9,56.45178237136625,1226,4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fukuoka,福岡県,2021,5,10676,105,5107000,,,,,,,,,,,,-19.25,,,5.898913333333335,,,-64.70756917966072,-.5,,,,,,,,,,37.1,41.7,33.3,39.3,34.6,37.1,37.9,39.3,32.4,35.6,,38.3,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fukuoka,福岡県,2021,6,875,34,5107000,,,,,,,,,,,,-15.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fukushima,福島県,2020,1,0,0,1864000,99.99999541850262,102.0751,102.06684,100,99.99999994813918,100,102.06684,101.66469,101.66469,102.06684,102.47218,,-4.5,-4,6.333333333333333,-5,85.27131780000001,-1.897167352542922,.16666667,-9.252334056782813,15.66181654625536,6.973748080318423,-1.8,2.4,4.1,7.4,97.09999999999999,287173,,,,,,,,,,,,,,-23.37642471429592,639,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.02938707,,,,9.591917273,,,-12.08040154
Fukushima,福島県,2020,2,0,0,1864000,99.99999541850262,100.94074,101.42129,98.641792,99.59943452140804,99.135612,101.658,101.25745,100.28387,101.18459,101.58643,0,-4.5,-6.5,6.962962962962963,10,-54.1788856,-8.580240921446707,.5925926,-9.982295969420251,8.491624587664822,.0911314676596122,4.7,4.8,11.8,19.4,94.8,271735,39.1,50,41.7,50.6,33.3,31.3,37.1,37.5,25,44.9,50,44.4,38.3,90.44527549282566,653,2232,,,,,,,,,,,,,,,,,,,,,,,,,,,3.636363636,,,,-5.356483142,,,-9.87732203
Fukushima,福島県,2020,3,4,0,1864000,99.99999541850264,98.095093,97.481422,96.527534,95.34060426986466,95.674271,97.311142,96.927727,98.134415,97.651703,98.03952,-2,-5.5,-4.5,3.75,15,-99.2335563,-17.32890925900432,-2.5,-.0727261608077755,-7.536145846415103,-6.405730396644059,-3.1,-3.7,-.1,21.2,95.90000000000001,292214,32.1,50,33.3,41.7,27.8,26.1,32.8,26.2,25,31,50,37.5,31.3,30.62054628552764,952,2845,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.56730769,,,,12.94708234,,,-9.032675218
Fukushima,福島県,2020,4,69,0,1864000,91.70163914522999,91.837914,92.448776,87.334572,88.03621494221763,91.903152,90.462029,92.079597,91.345726,94.435524,92.805214,-12.875,-8.5,-8.5,10.13333333333333,-95,-100,-61.63743212142674,-9.6333332,-54.09075998945718,-42.35295635751545,-15.50781641534341,-.5,-6.9,4.3,18.3,84.8,267922,27.3,50,25,40.1,25,22.4,25,32.1,23.3,12.8,33.3,39.2,25.4,-9.854083867372992,475,1328,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.306931,,,,3.247215351,,,-30.41350779
Fukushima,福島県,2020,5,8,0,1864000,91.70163914522998,89.643257,90.532814,83.248672,84.50440490067602,91.705803,86.832901,88.385574,87.072166,94.232735,92.605927,-14.5,-2,-3.5,4,-98,-99.26499029999999,-42.30177377346592,-24.75,-75.36445603452241,-47.28355017467042,-9.505484356228806,1.9,-5.6,21.7,13.9,77.2,252017,28.4,50,25,41.7,29.2,18.8,30.1,16.7,16.7,25,50,31.5,27.9,-6.382810339220384,313,836,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.81035923,,,,-6.429418258,,,-46.74750749
Fukushima,福島県,2020,6,1,0,1864000,91.70163914522999,92.815285,94.677086,87.558022,90.6892584388775,93.587219,93.188179,94.854492,91.579437,96.165993,94.505806,-5.5,-4.5,-6,2,-17,-100,-25.1055155534001,-26.75,-61.550502971485,15.60105443939397,-27.58485013185987,5.8,0,41.2,14.7,75.7,273699,30.5,50,25,42.5,37.5,22.8,32.8,30.6,22.2,20.5,50,34.4,30,-38.66770666400823,570,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.25012762,,,,13.16892352,,,-22.70621931
Fukushima,福島県,2020,7,7,0,1864000,96.53953545907184,94.112762,95.011269,89.636108,91.91920359695997,92.196625,94.868111,95.035637,92.67514,95.154427,94.986984,-4,-2,-1,.4193548387096774,-40,-100,-10.71024345450449,-22.516129,-55.94554608113142,-7.229528495121622,-44.27402444232332,4,-5.4,8.5,10,81.59999999999999,266897,30.8,50,22.2,44.4,30,23.8,32.4,25.6,13.9,27.8,33.3,42.6,29.2,-29.98359657173751,571,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.89114659000001,,,,-4.096329238,,,-12.78991206
Fukushima,福島県,2020,8,72,0,1864000,96.53953545907184,94.895515,96.425407,89.328651,92.83977079876836,94.016411,95.818207,95.987419,92.357254,97.0326,96.861847,1.375,-1.5,-2.5,1.75,-39,-99.35960590000001,-25.916014531615,-13.5,-59.71712303950467,-23.77449640545484,-32.56056529670956,4.7,-3.8,3.9,11.3,79.3,276360,32.3,50,22.2,46.7,29.2,25.2,34,29.8,16.7,24.4,50,43,30.7,45.49985801371938,493,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,99.14215686,,,,13.19162635,,,-14.75303812
Fukushima,福島県,2020,9,92,3,1864000,96.53953545907184,97.555305,98.15168,93.155174,94.87260316374663,95.328812,97.91626,98.089172,96.313515,98.3871,98.213966,-.875,.5,1.5,-7.148148148148148,31,-99.4138495,-5.130755132937004,-19.444445,-39.93031588625521,-18.28479386255124,-2.258009849270464,-5.2,-1,-31,4.9,86.09999999999999,269863,33.7,50,27.8,50,33.3,25.8,32.7,34.6,23.8,27.5,50,41.7,32.5,10.87817562702355,739,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.46691871,,,,17.10113035,,,-14.74991813
Fukushima,福島県,2020,10,135,3,1864000,99.25709645311922,98.735168,99.309143,95.490532,96.76076828427448,95.557236,99.930618,99.74395,98.434555,98.68766,98.872696,3.5,-1,-3.5,3.516129032258065,101,-91.67074959999999,5.378873232271192,-19.032259,-60.06735250359323,17.29396019580951,15.95546398474284,2.6,-4.9,23.3,3.2,90.09999999999999,283508,38,50,27.8,50.9,36.7,31.2,32.7,36.7,30.6,38.1,50,41.2,37.5,-4.024064575224045,764,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.51815981,,,,-.398660844,,,30.79887769
Fukushima,福島県,2020,11,113,0,1864000,99.25709645311922,99.026154,99.971764,94.666489,96.65688136283522,96.944328,99.823326,99.636864,97.585106,100.12019,100.30792,1.5,-2.5,-3,.75,139,-86.67190359999999,-11.08800083716467,-10.5,-37.27169266650056,10.41108678475334,12.4424670303257,-1.3,-3.6,15.7,14,88.5,278718,37.9,50,27.8,48.6,33.3,33.8,33.3,35.2,28.6,38.5,33.3,39.5,37.6,.7062525484044357,857,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,592.3076923,,,,-3.253648706,,,6.666243695
Fukushima,福島県,2020,12,443,14,1864000,99.25709645311922,97.695427,99.271576,92.587944,95.79727568631328,96.447983,98.935562,98.750755,95.442474,99.60759,99.79435,-7.75,-.5,-1,.3548387096774194,47,-92.2936617,-31.69954036439394,-16.451612,-13.03294546357332,-7.25370545434141,-13.86099462810738,-.4,-3.4,9.199999999999999,7.9,84.5,315007,39.4,50,37.5,48.9,37.5,36.1,40.1,37,30,30.8,50,44.7,38.6,-13.05586085600162,556,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.44194757,,,,-8.623724698,,,10.78444502
Fukushima,福島県,2021,1,783,24,1864000,97.91108917082919,98.629196,99.625854,94.536362,96.25865065912183,97.243973,99.118561,98.280083,96.521629,100.13316,100.9948,-18,-4.5,-5,8.25,-63,-38.501292,-40.58756698066421,-7.75,-15.90208526427976,-33.68496906866311,-14.65612517133189,-.6,-3.4,4.7,8.6,91.59999999999999,267760,34.4,50,29.2,44.6,37.5,30.2,35.6,30.3,36.7,22.7,50,39.8,33.6,4.250450487103222,580,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.55335968,,,,-1.35122285,,,7.704865706
Fukushima,福島県,2021,2,220,27,1864000,97.91108917082919,97.025322,99.921448,90.325783,95.74086979994112,98.335884,98.585396,97.751434,92.222626,101.25751,102.12882,-15.625,-5,-7.5,6,-75,-98,-43.98849437909109,-10,-54.44701106029466,-44.73684436647286,-3.368037122502226,-3.8,-4.4,11.4,-2.5,80.8,252451,37.3,,22.2,46.2,40,35.6,36.8,38.3,27.1,26.7,50,44.7,36.1,-39.91086773282948,635,2233,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6140351,,,,-7.276803651,,,-.092132239
Fukushima,福島県,2021,3,552,42,1864000,97.91108917082919,98.418571,100.22154,92.839371,96.12820427643969,98.531418,98.984238,98.146896,94.789001,101.45885,102.33189,-7.25,-3,-1.5,6,-48,-95,-35.2858938370504,-10.25,-.0707357364610307,-21.35141362951043,36.65436553393143,,,,,85.90000000000001,309800,38.6,,27.8,48.4,50,36.1,36.2,40,26.2,26.7,50,41.2,38.2,-35.37941842736964,935,3063,,,,,,,,,,,,,,,,,,,,,,,,,,,14.22070535,,,,1.923013553,,,5.290432425
Fukushima,福島県,2021,4,874,10,1864000,,,,,,,,,,,,-3.25,,,2.902325333333335,,,-40.11806562588935,-14.666667,,,,,,,,,301043,39.1,,27.8,47.2,41.7,37.6,40.7,33.3,23.3,31.9,50,43.7,38.2,-40.37909547879448,626,1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fukushima,福島県,2021,5,1210,21,1864000,,,,,,,,,,,,-7.25,,,2.362586666666667,,,-52.77581201880734,-4.5,,,,,,,,,,39.4,,33.3,45.2,40,39.7,40.8,33.3,28.6,31.8,50,44.4,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fukushima,福島県,2021,6,131,11,1864000,,,,,,,,,,,,-2.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gifu,岐阜県,2020,1,0,0,1997000,99.99999541850262,102.0751,102.06684,100,99.99999971293586,100,102.06684,101.66469,101.66469,102.06684,102.47218,,-2.5,2,10.75,-5,-16.9126691,-.8992501004584424,4.9166665,3.202098966727593,12.09153831383282,14.60539728485466,-3.3,.1,-5.2,7.3,99.90000000000001,287173,,,,,,,,,,,,,,8.56649163941816,576,2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gifu,岐阜県,2020,2,2,0,1997000,99.99999541850262,100.87513,100.46474,100.34229,99.55414165686902,97.306564,101.61176,101.2114,102.01267,99.317734,99.712166,-1.5,-5.5,-6.5,5.481481481481482,-34,-42.7641991,-2.441100411107484,3.074074,2.850964297070057,8.007757767422193,3.613187468179189,4.2,1.1,4.9,19.1,101.4,271735,39.1,50,50,47.8,50,38.3,33.3,55.6,25,43.9,,45.8,37.6,-16.25875230401898,711,3188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gifu,岐阜県,2020,3,24,0,1997000,99.99999541850264,95.745247,95.183105,96.456299,95.36995407113986,91.141365,97.341095,96.957565,98.061996,93.025108,93.394547,-6.75,-4,-1.5,-1.5,-66,-96.35305529999999,-7.526804608673274,3.5,1.779959116252307,-3.937686916303207,-10.30856335405769,1.3,-6.7,-8.300000000000001,9.4,97.90000000000001,292214,32,41.7,33.3,44.4,33.3,32.1,29.1,33.3,16.7,25.8,,35.6,31.2,-11.57101632271224,905,3854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,
Gifu,岐阜県,2020,4,123,6,1997000,91.70163914522999,91.716003,90.484329,89.794678,86.91071201584387,89.205124,89.305511,90.902397,93.918823,91.663147,90.080704,-23.375,-7.5,-4.5,-1.333333333333333,-96,-99.1741742,-59.38183020343401,-13.933333,-61.50855683767828,-40.52691053424355,-24.19241901485419,-1.7,-11.9,-4.6,20.4,92.59999999999999,267922,25,41.7,16.7,41.3,33.3,23.8,21.7,26.2,16.7,16.7,,25.6,24.9,30.72884699130046,488,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8,,,
Gifu,岐阜県,2020,5,1,1,1997000,91.70163914522998,87.266319,88.246704,81.540688,82.98583168804832,88.774765,85.272484,86.797256,85.285736,91.220932,89.646118,-23,-4,3,1.75,-98,-100,-49.3741110145612,-26.75,-75.82865239524021,-42.60870084835905,-19.17644676993079,2.1,-10,12.9,15,75.09999999999999,252017,24.2,,20.4,31.7,18.2,23.7,23,15.6,18.7,27.5,23.3,27.8,23.4,-11.48190316640189,444,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.2,,,
Gifu,岐阜県,2020,6,6,0,1997000,91.70163914522999,91.178375,92.240875,87.901993,89.48616749694658,90.048546,91.951935,93.596138,91.939209,92.529808,90.932404,-11.625,-6,-5,3.5,-84,-100,-19.3601670389783,-28.25,-63.03349775783871,-15.54122112186885,-38.3675501111834,3.4,-5.4,28.3,5.1,78.5,273699,26.3,,27.8,34.7,23,23.3,26.8,25.6,17.8,28.8,23.3,30.1,25.5,-23.26147186204285,717,2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,,,
Gifu,岐阜県,2020,7,175,0,1997000,96.53953545907184,91.77066,92.658463,88.797012,91.0458758435188,88.510605,93.966766,94.132706,91.807594,91.350159,91.189407,-14.75,-4,-3.5,1.354838709677419,-59,-97.1436199,-13.14968669693797,-28.290323,-56.69445201116196,-10.89474078239298,-49.34502312279935,3.6,-9.5,10.2,5.8,82.09999999999999,266897,27.5,,25.9,36.9,30.3,24.3,27.1,28.4,17.5,29.7,26.7,31.6,26.5,-62.07350253688288,766,3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.1,,,
Gifu,岐阜県,2020,8,224,3,1997000,96.53953545907184,93.637947,93.90799,91.018898,92.08141857863622,89.896439,95.03553,95.203354,94.104813,92.780449,92.617188,-10.25,0,0,-1.5,-55,-81.1536265,-26.30673852578582,-25.75,-65.24406070220223,-29.9200289494804,-39.34160108394072,4.7,-7.2,1.2,10,85.8,276360,27.7,,29.6,33.9,29.4,25.9,27.2,23.4,20.1,30.9,23.3,30,27.2,7.286244699009316,607,2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.90000000000001,,,
Gifu,岐阜県,2020,9,71,0,1997000,96.53953545907184,95.463966,95.509468,93.844994,94.48288789235328,90.598358,97.514038,97.686241,97.026718,93.50489,93.340347,-7,-2.5,.5,-10.96296296296296,6,-93.45533500000001,-8.842530009551595,-29.407408,-48.95695475697182,-11.90687420900558,-12.89240221726912,-2.2,-4.8,-33.3,-8.1,90.2,269863,29,,35.2,37,30.6,26.7,27.4,25,21.9,33.7,30,31.5,28.4,2.244828140485808,885,3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,
Gifu,岐阜県,2020,10,60,1,1997000,99.25709645311922,97.582596,97.594879,96.378761,96.5594021147466,92.438843,99.722656,99.536377,99.350166,95.46711,95.646111,-.5,1,-1,4.645161290322581,58,-99.26841570000001,-9.877293664960812,-28.451612,-64.90159568222219,36.60246626576978,13.36695169763637,7.1,4,32.9,4.3,94.5,283508,31.9,,31.3,38.5,30.9,29.1,32.1,31,23.2,35.8,23.3,33.8,31.5,-18.68804285352286,790,2978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7,,,
Gifu,岐阜県,2020,11,386,3,1997000,99.25709645311922,97.069176,97.073616,96.317924,96.48254793255587,91.506241,99.643288,99.457153,99.287453,94.503952,94.681152,0,-3,-4.5,.25,94,-93.2288401,-12.0228458345032,-20.75,-23.46204120474568,22.88949007763728,21.30151754570955,1.4,12.1,19.2,3.8,94.5,278718,32.7,,39.6,38.4,32.7,31.3,32.7,28.4,23.2,33.9,27.8,36.7,31.8,-46.66100868725427,888,2816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.59999999999999,,,
Gifu,岐阜県,2020,12,1220,20,1997000,99.25709645311922,96.807686,96.432312,96.101395,95.53008517466438,91.216774,98.659622,98.475327,99.064247,94.205002,94.381638,-12.75,-3.5,-3.5,2.064516129032258,25,-76.02135850000001,-32.99687191784066,-24.258064,-5.912927629166915,-6.835963896521045,-10.19803641418082,5.2,-.6,15.9,3.9,94.90000000000001,315007,32.9,,33.3,38.1,32.7,31,33.5,29.6,25,34.7,29.2,36.4,32.2,-35.02285431684325,704,2641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.5,,,
Gifu,岐阜県,2021,1,1828,35,1997000,97.91108917082919,94.84523,95.111305,95.619347,95.9308064197088,88.803238,98.780975,97.945358,97.627357,91.441643,92.228485,-21.5,3,4,4.75,-80,-46.4944649,-43.22391221354481,-14.25,22.56290673127247,-34.10156044114845,-2.841811043654465,4.9,-5.4,15.4,8.699999999999999,96.2,267760,31.9,,35.4,36.6,33.3,31,31.7,26.7,26.1,33.3,33.3,34.7,31.4,-34.27903126758885,690,2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.4,,,
Gifu,岐阜県,2021,2,496,41,1997000,97.91108917082919,96.639748,95.797798,97.31131,95.46678788958856,90.600632,98.303169,97.471596,99.354851,93.292435,94.095207,-18,-.5,-4,4.75,-86,-94,-44.28557259032213,-17.25,-15.37518065999437,-46.83026867369441,1.927878738090268,1.9,-7.1,7,-5.2,99.5,252451,34.4,,33.3,38.9,32.7,33.8,34,31.4,27.3,36.4,30,37.7,33.6,14.32952764038934,743,3286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,,,
Gifu,岐阜県,2021,3,225,15,1997000,97.91108917082919,98.236168,96.856621,99.401505,96.5093500321841,91.614616,99.376709,98.536049,101.48894,94.336548,95.148308,-9,-7.5,-6.5,0,-58,-96,-32.13953662624269,-16,4.77041137537623,-24.48074897837412,36.65680674719385,,,,,103.1,309800,36.6,,35.7,40.3,34.6,35.9,36.4,31.8,32.9,38.4,33.3,39,36.1,-16.53321116271407,1116,4441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.8,,,
Gifu,岐阜県,2021,4,913,7,1997000,,,,,,,,,,,,-5.5,,,3.960040666666666,,,-33.75674614190852,-17.4,,,,,,,,,301043,36.3,,33.3,38.3,38.7,37.6,35.9,31.3,29.4,35.9,25,40,35.5,-3.269534622715327,732,2540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gifu,岐阜県,2021,5,2860,31,1997000,,,,,,,,,,,,-11,,,3.497803333333333,,,-52.74723386880213,-21.5,,,,,,,,,,36,,33.3,34.3,35.8,37.5,36.3,23.7,30.7,36.9,36.7,39.4,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gifu,岐阜県,2021,6,471,16,1997000,,,,,,,,,,,,-7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunma,群馬県,2020,1,0,0,1952000,99.99999541850262,102.0751,102.06684,100,100.0000010099902,100,102.06684,101.66469,101.66469,102.06684,102.47218,,-4,-7,5.416666666666667,-3,71.9907407,1.714194936499745,5.1666665,-9.393607215152022,8.175003273766128,4.116680087087706,1,.6,-4.3,5.7,103.6,287173,,,,,,,,,,,,,,-11.72216344547509,544,2639,,,,,,,,,,,,,,,,,,,,,,,95.90000000000001,,,,,,,,13.6,,,-7
Gunma,群馬県,2020,2,0,0,1952000,99.99999541850262,100.17645,101.39261,96.777664,99.17661685066757,99.502235,101.22644,100.8276,98.38871,101.55878,101.96211,.25,-3.5,-5.5,3.111111111111111,-6,-19.0619621,.9436692387136391,5.8518519,13.25962486737767,5.071216663339174,-6.94853451395263,8.300000000000001,3.3,-4.1,16.5,97.09999999999999,271735,38.5,16.7,,47.2,41.7,33.3,36,36.7,45.2,50,,46.4,37.7,-39.02406039648857,677,3187,,,,,,,,,,,,,,,,,,,,,,,95.5,,,,,,,,-58,,,-16.1
Gunma,群馬県,2020,3,19,1,1952000,99.99999541850264,97.82798,97.97963,94.919083,95.23177393812161,96.759346,97.200058,96.817085,96.499191,98.759209,99.151421,-2.25,-6,-6.5,4.25,-56,-99.8843262,-15.38055627318626,4.25,-4.300697988763933,-13.86007215482177,-16.63803034092076,4.2,-5.3,-17.6,11.5,97.8,292214,33,8.300000000000001,,37.2,41.7,30.2,33.8,29.2,35.7,35.6,,35.7,32.8,16.90669492939685,831,3811,,,,,,,,,,,,,,,,,,,,,,,93.40000000000001,,,,,,,,14.4,,,-13.1
Gunma,群馬県,2020,4,127,15,1952000,91.70163914522999,92.186302,89.761131,90.544968,85.33551812684101,89.372696,87.68692,89.25486,94.703568,91.835335,90.249916,-17.875,-8,-9.5,8.366666666666667,-95,-95.2380952,-53.92318806880492,-10.733334,-69.65902999633427,-43.88492430059036,-28.08489127781801,6,-9.800000000000001,-4.4,11.2,97.2,267922,27.9,38.9,,35,41.7,25,29.6,8.300000000000001,21.2,27.3,,35.4,27.1,22.6437553254667,402,1630,,,,,,,,,,,,,,,,,,,,,,,84.7,,,,,,,,-2.2,,,-40.9
Gunma,群馬県,2020,5,3,3,1952000,91.70163914522998,82.58168,85.90551,74.733521,80.76470398513933,86.439056,82.990158,84.474113,78.165924,88.820862,87.287483,-19,-3.5,-7,2,-98,-99.8796631,-36.71575715789445,-23.75,-79.75055331021299,-43.40987839099047,-24.16625173213059,8,-8.9,11,8.699999999999999,63.8,252017,23.5,16.7,,28.3,33.3,18.2,26.7,16.7,29.6,25,,33.3,22.6,-41.66904351891367,355,1087,,,,,,,,,,,,,,,,,,,,,,,77.5,,,,,,,,-57.2,,,-47.8
Gunma,群馬県,2020,6,4,0,1952000,91.70163914522999,89.740433,91.651405,83.983131,87.22638848271237,91.160995,89.62989,91.232574,87.840363,93.672913,92.055771,-8.25,-2,-2,4,-71,-100,-22.15716796748434,-25.75,-60.69436335456016,-2.798126391851293,-36.82078401862523,10.3,-2.9,53.6,9.800000000000001,74.8,273699,24.4,16.7,,33.9,50,16.4,27.6,16.7,29.2,26.5,,34.6,23.5,-14.28821285051328,637,2250,,,,,,,,,,,,,,,,,,,,,,,75.90000000000001,,,,,,,,-18.4,,,-27
Gunma,群馬県,2020,7,37,0,1952000,96.53953545907184,93.838432,93.206772,91.131744,90.44805523337831,90.170959,93.349762,93.51461,94.221481,93.063774,92.900017,-9.75,-.5,-.5,2.258064516129032,-15,-99.87912969999999,-8.452876489262735,-24.838709,-59.07386181384869,16.74452933007294,-46.52723982363131,7.9,-7.5,27,7.2,91.3,266897,27.1,16.7,,39.2,44.4,18.4,29.2,20.8,29.6,27.8,,37,25.9,-5.629487166062802,737,2732,,,,,,,,,,,,,,,,,,,,,,,80.3,,,,,,,,-35.6,,,-23.6
Gunma,群馬県,2020,8,250,0,1952000,96.53953545907184,97.853584,94.758736,97.080582,91.64677367741295,91.979691,94.586937,94.753975,100.37201,94.930534,94.763489,-5.25,-4,-7.5,2.5,-41,-98.99476439999999,-22.62582489178822,-19,-64.2817487963445,-23.95967190238485,-37.11175532198932,11,-4.2,18.8,9.5,103.7,276360,28.3,16.7,,33.3,50,19.5,32.2,33.3,37.5,29.5,,29.4,28.2,-41.23321574714956,578,2308,,,,,,,,,,,,,,,,,,,,,,,85.2,,,,,,,,-1.8,,,-26.3
